Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average
87.08350372314453,87.5,86.7854995727539,87.43599700927734,41952000,0.0,0.0,87.29520111083984
87.5,88.19999694824219,87.27200317382812,88.0165023803711,61918000,0.0,0.0,87.493701171875
88.25,88.44950103759766,87.75,88.0469970703125,54914000,0.0,0.0,87.58710021972657
88.3499984741211,88.4749984741211,87.85250091552734,88.46050262451172,62904000,0.0,0.0,87.78410034179687
88.90049743652344,89.5999984741211,88.86949920654297,89.53299713134766,72888000,0.0,0.0,88.29859924316406
89.7509994506836,89.91000366210938,89.11799621582031,89.20149993896484,67028000,0.0,0.0,88.65169982910156
89.0250015258789,89.64949798583984,88.7030029296875,89.61399841308594,53056000,0.0,0.0,88.97119903564453
89.98100280761719,90.14849853515625,89.12249755859375,89.32499694824219,103016000,0.0,0.0,89.22679901123047
89.41300201416016,89.6500015258789,89.22550201416016,89.6500015258789,42728000,0.0,0.0,89.4646987915039
89.69049835205078,89.77850341796875,89.37899780273438,89.46050262451172,17626000,0.0,0.0,89.45019989013672
90.05049896240234,93.52300262451172,89.9749984741211,93.4384994506836,120108000,0.0,0.0,90.29759979248047
94.14600372314453,95.06999969482422,93.30049896240234,93.48999786376953,123732000,0.0,0.0,91.07279968261719
93.69999694824219,94.19999694824219,92.03099822998047,92.34449768066406,73494000,0.0,0.0,91.67669982910157
92.0999984741211,92.66300201416016,91.61150360107422,92.39199829101562,50130000,0.0,0.0,92.2250991821289
93.75,94.90049743652344,93.2074966430664,94.90049743652344,80580000,0.0,0.0,93.31309814453125
93.2249984741211,94.30999755859375,93.2249984741211,93.74849700927734,75288000,0.0,0.0,93.37509765625
93.0,95.18450164794922,93.0,95.14399719238281,81236000,0.0,0.0,93.70589752197266
95.2249984741211,95.69450378417969,94.60199737548828,95.34300231933594,80898000,0.0,0.0,94.30559844970703
94.9020004272461,95.55000305175781,94.3219985961914,94.59850311279297,70160000,0.0,0.0,94.7468994140625
95.49449920654297,95.89099884033203,94.79000091552734,95.05249786376953,63346000,0.0,0.0,94.77729949951171
95.26850128173828,95.34700012207031,94.0,94.15799713134766,57074000,0.0,0.0,94.85919952392578
94.56549835205078,94.9000015258789,94.04000091552734,94.56500244140625,55616000,0.0,0.0,94.74340057373047
94.29399871826172,94.35549926757812,92.92749786376953,93.47200012207031,68818000,0.0,0.0,94.36920013427735
93.61250305175781,93.94300079345703,92.75450134277344,93.10099792480469,57932000,0.0,0.0,94.06969909667968
94.14949798583984,94.27950286865234,93.3010025024414,93.89700317382812,53190000,0.0,0.0,93.8386001586914
94.29450225830078,94.33200073242188,92.86250305175781,93.23600006103516,79946000,0.0,0.0,93.65420074462891
93.25,94.7135009765625,93.0,94.5999984741211,74156000,0.0,0.0,93.66119995117188
94.80449676513672,95.125,94.16699981689453,94.37300109863281,64326000,0.0,0.0,93.84140014648438
94.25550079345703,94.4990005493164,93.63800048828125,94.22899627685547,49692000,0.0,0.0,94.06699981689454
94.56849670410156,94.74949645996094,92.37200164794922,93.08200073242188,75324000,0.0,0.0,93.90399932861328
91.0,92.05000305175781,90.76699829101562,91.41699981689453,70570000,0.0,0.0,93.54019927978516
92.0250015258789,92.90550231933594,91.5009994506836,92.6624984741211,56160000,0.0,0.0,93.15269927978515
93.19999694824219,93.73750305175781,92.7509994506836,92.9000015258789,41760000,0.0,0.0,92.85809936523438
92.9000015258789,93.64350128173828,92.53050231933594,93.53399658203125,126548000,0.0,0.0,92.71909942626954
102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,311346000,0.0,0.0,94.18989868164063
100.52999877929688,102.42500305175781,100.01249694824219,100.20999908447266,117834000,0.0,0.0,95.94849853515625
101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,105786000,0.0,0.0,97.9126983642578
103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,87524000,0.0,0.0,99.73139801025391
102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,63660000,0.0,0.0,101.52689819335937
102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720703,101906000,0.0,0.0,102.23249816894531
104.25050354003906,106.77999877929688,104.24800109863281,106.69550323486328,101124000,0.0,0.0,103.52959899902343
107.54499816894531,109.29750061035156,106.80000305175781,107.54000091552734,114920000,0.0,0.0,104.54089965820313
108.16000366210938,109.01249694824219,107.7645034790039,108.0,66686000,0.0,0.0,105.74219970703125
107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,60636000,0.0,0.0,106.73860015869141
107.78399658203125,107.9520034790039,106.29450225830078,106.74349975585938,52124000,0.0,0.0,107.29450073242188
106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,58912000,0.0,0.0,107.51210021972656
108.38999938964844,109.25499725341797,108.05599975585938,108.51100158691406,51224000,0.0,0.0,107.7063003540039
108.65350341796875,108.8395004272461,106.37249755859375,107.65499877929688,62626000,0.0,0.0,107.63730010986328
107.10749816894531,107.22750091552734,104.4000015258789,104.79850006103516,92926000,0.0,0.0,107.09830017089844
100.15899658203125,101.96499633789062,99.39849853515625,100.4645004272461,130940000,0.0,0.0,105.84250030517578
101.32099914550781,101.7300033569336,97.9209976196289,98.63700103759766,124382000,0.0,0.0,104.01320037841796
98.51399993896484,100.7334976196289,98.02249908447266,98.97949981689453,104492000,0.0,0.0,102.10690002441406
96.71900177001953,98.75,94.13800048828125,94.21499633789062,162880000,0.0,0.0,99.41889953613281
90.73149871826172,94.48799896240234,90.55650329589844,94.1875,189620000,0.0,0.0,97.29669952392578
95.32450103759766,97.72550201416016,93.5,97.69750213623047,135234000,0.0,0.0,96.74329986572266
98.76850128173828,99.81649780273438,94.40450286865234,95.44950103759766,150690000,0.0,0.0,96.10579986572266
97.32849884033203,98.9000015258789,96.0999984741211,98.79149627685547,95458000,0.0,0.0,96.06819915771484
96.6500015258789,98.03600311279297,95.5,96.20149993896484,94964000,0.0,0.0,96.46549987792969
93.75,95.54350280761719,93.4749984741211,95.05449676513672,105472000,0.0,0.0,96.63889923095704
88.69300079345703,93.13849639892578,88.06449890136719,90.03050231933594,156264000,0.0,0.0,95.10549926757812
93.54399871826172,94.7135009765625,90.90850067138672,94.59100341796875,142666000,0.0,0.0,94.93379974365234
92.89250183105469,93.56600189208984,90.07499694824219,91.04299926757812,112496000,0.0,0.0,93.38410034179688
86.0989990234375,88.25,83.75,83.83049774169922,226924000,0.0,0.0,90.90989990234375
87.75,89.31549835205078,84.03099822998047,89.25,176194000,0.0,0.0,89.7490005493164
82.07550048828125,87.97250366210938,81.30149841308594,84.4574966430664,178346000,0.0,0.0,88.6343994140625
88.77349853515625,92.88899993896484,84.46199798583984,90.39199829101562,218342000,0.0,0.0,87.79459838867187
87.5,92.08300018310547,87.25,91.5,192904000,0.0,0.0,87.88599853515625
93.0,97.25,91.63249969482422,94.04650115966797,207998000,0.0,0.0,89.92919921875
96.31549835205078,97.8499984741211,91.0364990234375,92.30449676513672,196358000,0.0,0.0,90.54009857177735
91.38749694824219,95.97000122070312,90.5999984741211,95.1415023803711,156170000,0.0,0.0,92.67689971923828
97.57499694824219,97.75,95.01699829101562,97.00499725341797,142942000,0.0,0.0,93.99949951171875
96.03450012207031,97.51300048828125,94.28900146484375,94.29199981689453,129582000,0.0,0.0,94.55789947509766
95.0999984741211,97.82450103759766,94.4645004272461,97.77449798583984,124426000,0.0,0.0,95.30349884033203
96.54299926757812,96.989501953125,94.99600219726562,95.00499725341797,107758000,0.0,0.0,95.84359893798828
96.1415023803711,98.68150329589844,95.61699676513672,98.19750213623047,122522000,0.0,0.0,96.45479888916016
98.21749877929688,99.6510009765625,97.20050048828125,97.48600006103516,102472000,0.0,0.0,96.55099945068359
96.64849853515625,97.24800109863281,94.6500015258789,95.38500213623047,82438000,0.0,0.0,96.76959991455078
95.08200073242188,96.37650299072266,94.5,95.94149780273438,86720000,0.0,0.0,96.40299987792969
95.55750274658203,96.31649780273438,94.4574966430664,95.32949829101562,72198000,0.0,0.0,96.46790008544922
96.80000305175781,99.9260025024414,96.5009994506836,99.87950134277344,115464000,0.0,0.0,96.8042999267578
100.85549926757812,101.78600311279297,99.88099670410156,100.58000183105469,102280000,0.0,0.0,97.42310028076172
101.05000305175781,102.19999694824219,100.55750274658203,102.1500015258789,79546000,0.0,0.0,98.7761001586914
102.21499633789062,102.6500015258789,100.88300323486328,102.13800048828125,92930000,0.0,0.0,100.01540069580078
102.0,109.0,101.9000015258789,108.44349670410156,134334000,0.0,0.0,102.63820037841796
110.02349853515625,114.5999984741211,109.31050109863281,114.16600036621094,161744000,0.0,0.0,105.49550018310546
112.88400268554688,116.66850280761719,112.25,115.38400268554688,137332000,0.0,0.0,108.4563003540039
117.30000305175781,123.05000305175781,116.75,120.40950012207031,240764000,0.0,0.0,112.10820007324219
118.61650085449219,120.0,115.8010025024414,118.75,158600000,0.0,0.0,115.43059997558593
119.49749755859375,122.2490005493164,119.30249786376953,119.68049621582031,115414000,0.0,0.0,117.6779998779297
120.83049774169922,121.41549682617188,113.98300170898438,116.40599822998047,149534000,0.0,0.0,118.1259994506836
118.44999694824219,119.69999694824219,117.55000305175781,118.17449951171875,84244000,0.0,0.0,118.68409881591796
119.9990005493164,121.21099853515625,119.10399627685547,119.97250366210938,101332000,0.0,0.0,118.59669952392578
120.8499984741211,121.02149963378906,119.0999984741211,120.51100158691406,76498000,0.0,0.0,118.94889984130859
122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,112912000,0.0,0.0,118.77280120849609
118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,105388000,0.0,0.0,118.63240203857421
116.50050354003906,119.59449768066406,115.5,118.635498046875,91832000,0.0,0.0,118.72460174560547
120.99199676513672,123.75,119.80049896240234,123.69999694824219,190692000,0.0,0.0,119.47010040283203
116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,195452000,0.0,0.0,118.22830047607422
112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,97318000,0.0,0.0,117.62819976806641
117.0,117.55000305175781,115.35649871826172,115.88999938964844,64850000,0.0,0.0,117.66539916992187
116.47200012207031,117.87249755859375,116.0,117.56300354003906,62356000,0.0,0.0,117.45090026855469
118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,67928000,0.0,0.0,116.38700103759766
118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,64132000,0.0,0.0,117.32270050048828
118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,65184000,0.0,0.0,118.25279998779297
120.59249877929688,120.94999694824219,117.75,117.84750366210938,61498000,0.0,0.0,118.64430084228516
118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,95658000,0.0,0.0,118.81090087890625
118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,72962000,0.0,0.0,119.02330017089844
118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,84700000,0.0,0.0,119.325
120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,87144000,0.0,0.0,119.49760131835937
121.49150085449219,124.25,121.44850158691406,122.46649932861328,86410000,0.0,0.0,120.42140045166016
123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,79962000,0.0,0.0,121.72160034179687
125.0,126.27249908447266,122.12699890136719,122.33699798583984,102288000,0.0,0.0,122.30050048828124
122.75050354003906,123.49250030517578,121.50650024414062,121.84400177001953,57342000,0.0,0.0,122.57150115966797
122.9000015258789,123.0999984741211,120.7030029296875,121.09300231933594,71364000,0.0,0.0,122.52750091552734
120.24949645996094,120.67900085449219,116.5,120.51950073242188,101138000,0.0,0.0,122.13810119628906
119.21649932861328,121.84850311279297,118.9114990234375,120.05500030517578,63804000,0.0,0.0,121.1697006225586
120.7969970703125,122.11849975585938,119.91000366210938,122.11849975585938,70198000,0.0,0.0,121.1260009765625
122.4000015258789,123.84649658203125,122.20850372314453,123.552001953125,58578000,0.0,0.0,121.4676010131836
123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,50598000,0.0,0.0,121.97310028076171
123.40049743652344,124.4000015258789,123.05850219726562,123.91999816894531,53420000,0.0,0.0,122.6531997680664
123.87149810791016,125.37699890136719,122.50050354003906,123.02999877929688,58974000,0.0,0.0,123.24819946289062
122.22550201416016,124.43250274658203,121.85649871826172,124.1500015258789,66128000,0.0,0.0,123.65449981689453
125.01000213623047,126.5,124.36699676513672,126.2030029296875,79414000,0.0,0.0,124.18470001220703
126.47200012207031,131.32150268554688,126.25,130.04299926757812,103520000,0.0,0.0,125.46920013427734
132.25,136.11749267578125,131.31300354003906,132.37249755859375,98920000,0.0,0.0,127.15970001220703
130.1750030517578,133.56900024414062,126.8115005493164,127.89800262451172,116002000,0.0,0.0,128.13330078125
130.0605010986328,131.07400512695312,125.1675033569336,127.2509994506836,108722000,0.0,0.0,128.75350036621094
126.33000183105469,129.1999969482422,125.4000015258789,128.63400268554688,77302000,0.0,0.0,129.2397003173828
131.0,131.0,128.8000030517578,130.7635040283203,71712000,0.0,0.0,129.38380126953126
132.375,132.75,131.59100341796875,132.0489959716797,59186000,0.0,0.0,129.31910095214843
132.35049438476562,132.98199462890625,131.8054962158203,132.69900512695312,49756000,0.0,0.0,130.27930145263673
133.9040069580078,134.8715057373047,132.9499969482422,133.75050354003906,115540000,0.0,0.0,131.5792022705078
134.22500610351562,135.75,133.4499969482422,135.6909942626953,64176000,0.0,0.0,132.9906005859375
136.30099487304688,139.15550231933594,135.90199279785156,138.2205047607422,84634000,0.0,0.0,134.48200073242188
139.0,139.8000030517578,136.0500030517578,136.72000122070312,90532000,0.0,0.0,135.41620178222655
136.9774932861328,137.81149291992188,135.60699462890625,137.72900390625,59374000,0.0,0.0,136.42220153808594
138.7530059814453,139.1284942626953,134.39999389648438,134.64349365234375,130016000,0.0,0.0,136.60079956054688
134.50050354003906,134.83999633789062,131.50399780273438,134.0189971923828,84468000,0.0,0.0,136.2664001464844
134.2534942626953,138.48150634765625,133.75149536132812,137.9409942626953,75394000,0.0,0.0,136.210498046875
137.89950561523438,144.75,137.6999969482422,143.93499755859375,127268000,0.0,0.0,137.65349731445312
145.60049438476562,147.7779998779297,143.55499267578125,144.51499938964844,131868000,0.0,0.0,139.0106964111328
146.74850463867188,152.99400329589844,146.5,152.8520050048828,137612000,0.0,0.0,142.65239868164062
152.92750549316406,153.4774932861328,149.5,150.00599670410156,105150000,0.0,0.0,145.84979858398438
151.1304931640625,154.19850158691406,150.6215057373047,154.0554962158203,100752000,0.0,0.0,149.07269897460938
155.79949951171875,159.69400024414062,153.6999969482422,159.13150024414062,127774000,0.0,0.0,152.11199951171875
159.58799743652344,160.75,156.78500366210938,160.0,109720000,0.0,0.0,155.20899963378906
162.55299377441406,167.21449279785156,153.41949462890625,155.1999969482422,154408000,0.0,0.0,155.67859802246093
154.4499969482422,156.36900329589844,147.5,154.1999969482422,144638000,0.0,0.0,156.51739807128905
154.01150512695312,154.91749572753906,148.65899658203125,150.44349670410156,115778000,0.0,0.0,155.7949981689453
148.55299377441406,151.60000610351562,145.9114990234375,149.9949951171875,127884000,0.0,0.0,153.9676971435547
150.4499969482422,151.1999969482422,147.42250061035156,148.09849548339844,95226000,0.0,0.0,151.58739624023437
150.00999450683594,160.0679931640625,149.7010040283203,159.8419952392578,151964000,0.0,0.0,152.5157958984375
161.62449645996094,162.0290069580078,155.28599548339844,156.9145050048828,122426000,0.0,0.0,153.05869750976564
156.25,157.5,153.26300048828125,154.99549865722656,82084000,0.0,0.0,153.96909790039064
154.9134979248047,154.9134979248047,148.5,149.32749938964844,113138000,0.0,0.0,153.83559875488282
146.5,151.57899475097656,144.39999389648438,150.44549560546875,112648000,0.0,0.0,154.30499877929688
153.10000610351562,154.89999389648438,150.7884979248047,152.760498046875,83410000,0.0,0.0,152.88869934082032
152.7135009765625,153.85450744628906,149.78799438476562,150.01649475097656,62534000,0.0,0.0,151.50909729003905
151.54949951171875,151.95799255371094,149.8385009765625,151.67649841308594,59482000,0.0,0.0,150.84529724121094
150.6999969482422,154.60000610351562,150.25,152.593994140625,122566000,0.0,0.0,151.49859619140625
162.1999969482422,162.34100341796875,157.5500030517578,158.23399353027344,161710000,0.0,0.0,153.0562957763672
159.02549743652344,159.1999969482422,155.1999969482422,155.59449768066406,101494000,0.0,0.0,153.623095703125
155.0605010986328,158.36199951171875,155.0605010986328,156.94149780273438,93886000,0.0,0.0,155.00809631347656
157.18850708007812,160.67950439453125,156.36500549316406,160.25149536132812,78330000,0.0,0.0,156.723095703125
159.71800231933594,162.37350463867188,158.27149963378906,161.25,78812000,0.0,0.0,158.454296875
161.20050048828125,162.04049682617188,157.0334930419922,158.3730010986328,78722000,0.0,0.0,158.4820983886719
158.5155029296875,158.62550354003906,155.0760040283203,157.4080047607422,63346000,0.0,0.0,158.8447998046875
155.66000366210938,157.96099853515625,153.64999389648438,154.0334930419922,74362000,0.0,0.0,158.26319885253906
155.39999389648438,158.71949768066406,155.0709991455078,158.11199951171875,70442000,0.0,0.0,157.83529968261718
159.14950561523438,160.87600708007812,157.75,158.05099487304688,62980000,0.0,0.0,157.19549865722655
158.90899658203125,158.91200256347656,156.0,157.4010009765625,55034000,0.0,0.0,157.0010986328125
158.656005859375,159.74850463867188,157.70899963378906,159.12049865722656,53824000,0.0,0.0,157.34359741210938
160.60000610351562,166.0,160.29100036621094,165.62449645996094,106920000,0.0,0.0,159.66179809570312
165.15049743652344,165.7949981689453,162.8000030517578,163.0240020751953,83702000,0.0,0.0,160.64419860839843
162.60000610351562,165.63099670410156,161.89999389648438,164.86849975585938,66650000,0.0,0.0,162.00769958496093
164.75,165.72000122070312,163.76950073242188,164.23599243164062,71518000,0.0,0.0,163.37469787597655
165.50750732421875,169.01600646972656,162.8780059814453,165.3730010986328,93326000,0.0,0.0,164.6251983642578
164.74949645996094,167.8699951171875,163.35000610351562,167.32449340820312,79856000,0.0,0.0,164.96519775390624
167.5554962158203,172.58700561523438,167.22850036621094,172.09249877929688,130174000,0.0,0.0,166.77889709472657
172.50250244140625,172.64999389648438,168.89999389648438,170.0,85296000,0.0,0.0,167.8051971435547
171.14999389648438,171.6685028076172,169.3249969482422,170.08999633789062,57940000,0.0,0.0,168.9759979248047
170.44949340820312,174.75,170.25,172.54800415039062,83718000,0.0,0.0,170.41099853515624
174.47900390625,175.69349670410156,173.35000610351562,174.95599365234375,68644000,0.0,0.0,171.9372985839844
177.35000610351562,177.6125030517578,174.33450317382812,176.57249450683594,78630000,0.0,0.0,172.8332977294922
174.25,174.42050170898438,165.14999389648438,168.39999389648438,163222000,0.0,0.0,172.51329650878907
165.89999389648438,169.0749969482422,155.55650329589844,164.7310028076172,175636000,0.0,0.0,171.44149780273438
157.1999969482422,162.54249572753906,156.5,157.49200439453125,121884000,0.0,0.0,168.4302978515625
160.14950561523438,165.15899658203125,159.25,163.4304962158203,103774000,0.0,0.0,166.1251983642578
165.36099243164062,167.4945068359375,158.52749633789062,158.7554931640625,106614000,0.0,0.0,162.56179809570312
160.4344940185547,160.86700439453125,154.19900512695312,155.81100463867188,101880000,0.0,0.0,160.04400024414062
158.64700317382812,159.3695068359375,154.8000030517578,155.14849853515625,90592000,0.0,0.0,158.12749938964845
156.80799865722656,158.75100708007812,155.4459991455078,157.80650329589844,80430000,0.0,0.0,158.19039916992188
158.99949645996094,159.36199951171875,153.70750427246094,153.90499877929688,90244000,0.0,0.0,156.2852996826172
150.46249389648438,151.47149658203125,148.62750244140625,150.43649291992188,128982000,0.0,0.0,154.62149963378906
151.58700561523438,151.88999938964844,145.27699279785156,147.74549865722656,177852000,0.0,0.0,153.0083984375
145.3249969482422,148.10000610351562,143.5500030517578,148.02349853515625,122358000,0.0,0.0,151.5833984375
151.69200134277344,156.69949340820312,150.00999450683594,156.44949340820312,138976000,0.0,0.0,151.31199645996094
156.02149963378906,156.35000610351562,149.61900329589844,149.9929962158203,113054000,0.0,0.0,150.52959594726562
148.88949584960938,153.46499633789062,148.25,150.989501953125,110588000,0.0,0.0,150.64019775390625
152.7429962158203,155.07699584960938,149.9499969482422,154.75650024414062,92304000,0.0,0.0,152.04239807128906
157.4425048828125,158.7519989013672,155.85850524902344,158.70249938964844,84484000,0.0,0.0,154.1781982421875
158.76950073242188,159.41299438476562,156.6269989013672,157.24400329589844,69916000,0.0,0.0,154.33710021972655
157.0570068359375,160.6439971923828,156.69949340820312,157.43649291992188,97922000,0.0,0.0,155.82579956054687
160.39999389648438,161.1999969482422,158.60000610351562,161.06300354003906,99438000,0.0,0.0,157.8404998779297
157.68150329589844,159.7899932861328,156.14999389648438,156.25,112262000,0.0,0.0,158.13919982910156
157.29200744628906,160.12649536132812,157.04249572753906,159.9600067138672,75506000,0.0,0.0,158.3907012939453
158.25,159.10000610351562,154.5,154.9980010986328,101738000,0.0,0.0,157.94150085449218
156.75,160.0,156.6195068359375,159.7845001220703,86188000,0.0,0.0,158.41110229492188
161.24949645996094,161.6645050048828,158.74949645996094,159.52749633789062,63482000,0.0,0.0,158.1040008544922
160.5,164.44949340820312,159.89149475097656,164.33250427246094,98158000,0.0,0.0,159.7205017089844
167.4969940185547,174.81199645996094,166.9774932861328,172.14649963378906,167284000,0.0,0.0,162.15780029296874
173.39950561523438,174.61900329589844,171.21099853515625,172.18150329589844,114894000,0.0,0.0,165.59450073242186
172.35000610351562,173.24400329589844,167.0,168.1855010986328,116254000,0.0,0.0,167.2747009277344
164.60049438476562,167.79400634765625,164.0,166.9324951171875,104468000,0.0,0.0,168.75570068359374
168.1614990234375,169.98300170898438,158.0,163.635498046875,129488000,0.0,0.0,168.61629943847657
164.98049926757812,166.4499969482422,159.63699340820312,160.36050415039062,104472000,0.0,0.0,166.25910034179688
161.11399841308594,163.3000030517578,159.60049438476562,160.85049438476562,90194000,0.0,0.0,163.9928985595703
160.625,161.69400024414062,158.0,159.2469940185547,91854000,0.0,0.0,162.2051971435547
159.49349975585938,159.9375,156.0970001220703,158.82000732421875,84240000,0.0,0.0,160.58269958496095
159.5500030517578,160.26649475097656,157.0,160.22000122070312,69334000,0.0,0.0,159.89960021972655
159.93699645996094,164.1490020751953,157.6649932861328,160.3520050048828,118024000,0.0,0.0,159.897900390625
161.2469940185547,164.58299255371094,160.56500244140625,164.31649780273438,85820000,0.0,0.0,160.59110107421876
